"","PROVINCIA","MUNICIPIO","ESTACION","ANNO","MES","DIA","As","BaP","Cd","Ni","Pb","PM2.5","PM10","LATITUD_G","LONGITUD_G","ZONA"
"4325",46,17,2,2021,7,"07",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"4326",46,17,2,2021,7,"08",NA,NA,NA,NA,NA,13,NA,39.15,-0.45778,"RESIDENCIAL"
"4327",46,17,2,2021,7,"09",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"4328",46,17,2,2021,7,"10",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"4329",46,17,2,2021,7,"11",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"4330",46,17,2,2021,7,"12",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"4331",46,17,2,2021,7,"13",NA,0.04,NA,NA,NA,16,NA,39.15,-0.45778,"RESIDENCIAL"
"4332",46,17,2,2021,7,"14",NA,NA,NA,NA,NA,13,NA,39.15,-0.45778,"RESIDENCIAL"
"4333",46,17,2,2021,7,"15",NA,NA,NA,NA,NA,14,NA,39.15,-0.45778,"RESIDENCIAL"
"4334",46,17,2,2021,7,"16",NA,NA,NA,NA,NA,16,NA,39.15,-0.45778,"RESIDENCIAL"
"4335",46,17,2,2021,7,"17",NA,0.04,NA,NA,NA,14,NA,39.15,-0.45778,"RESIDENCIAL"
"4336",46,17,2,2021,7,"18",NA,NA,NA,NA,NA,14,NA,39.15,-0.45778,"RESIDENCIAL"
"4337",46,17,2,2021,7,"19",NA,NA,NA,NA,NA,16,NA,39.15,-0.45778,"RESIDENCIAL"
"4338",46,17,2,2021,7,"20",0.26,NA,0.05,1.4,0.01,17,NA,39.15,-0.45778,"RESIDENCIAL"
"4339",46,17,2,2021,7,"21",NA,0.04,NA,NA,NA,20,NA,39.15,-0.45778,"RESIDENCIAL"
"4340",46,17,2,2021,7,"22",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"4341",46,17,2,2021,7,"23",NA,NA,NA,NA,NA,NA,11,39.15,-0.45778,"RESIDENCIAL"
"4342",46,17,2,2021,7,"24",NA,NA,NA,NA,NA,NA,13,39.15,-0.45778,"RESIDENCIAL"
"4343",46,17,2,2021,7,"25",NA,NA,NA,NA,NA,NA,13,39.15,-0.45778,"RESIDENCIAL"
"4344",46,17,2,2021,7,"26",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"4345",46,17,2,2021,7,"27",NA,NA,NA,NA,NA,NA,9,39.15,-0.45778,"RESIDENCIAL"
"4346",46,17,2,2021,7,"28",NA,NA,NA,NA,NA,NA,9,39.15,-0.45778,"RESIDENCIAL"
"4347",46,17,2,2021,7,"29",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"4348",46,17,2,2021,7,"30",NA,NA,NA,NA,NA,23,NA,39.15,-0.45778,"RESIDENCIAL"
"4349",46,17,2,2021,7,"31",NA,NA,NA,NA,NA,22,NA,39.15,-0.45778,"RESIDENCIAL"
"4350",46,17,2,2021,8,"01",0.05,NA,0.05,1.4,0.01,10,NA,39.15,-0.45778,"RESIDENCIAL"
"4351",46,17,2,2021,8,"02",NA,0.04,NA,NA,NA,11,NA,39.15,-0.45778,"RESIDENCIAL"
"4352",46,17,2,2021,8,"03",NA,NA,NA,NA,NA,14,NA,39.15,-0.45778,"RESIDENCIAL"
"4353",46,17,2,2021,8,"04",NA,NA,NA,NA,NA,17,NA,39.15,-0.45778,"RESIDENCIAL"
"4354",46,17,2,2021,8,"05",0.33,NA,0.05,1.4,0.01,18,NA,39.15,-0.45778,"RESIDENCIAL"
"4355",46,17,2,2021,8,"06",NA,NA,NA,NA,NA,18,NA,39.15,-0.45778,"RESIDENCIAL"
"4356",46,17,2,2021,8,"07",NA,NA,NA,NA,NA,17,NA,39.15,-0.45778,"RESIDENCIAL"
"4357",46,17,2,2021,8,"08",NA,NA,NA,NA,NA,15,NA,39.15,-0.45778,"RESIDENCIAL"
"4358",46,17,2,2021,8,"09",0.31,NA,0.05,1.4,0.01,11,NA,39.15,-0.45778,"RESIDENCIAL"
"4359",46,17,2,2021,8,"10",NA,0.04,NA,NA,NA,14,NA,39.15,-0.45778,"RESIDENCIAL"
"4360",46,17,2,2021,8,"11",NA,NA,NA,NA,NA,20,NA,39.15,-0.45778,"RESIDENCIAL"
"4361",46,17,2,2021,8,"12",0,0.04,0,0,0,43,NA,39.15,-0.45778,"RESIDENCIAL"
"4362",46,17,2,2021,8,"13",0.66,NA,0.05,5,0.01,41,NA,39.15,-0.45778,"RESIDENCIAL"
"4363",46,17,2,2021,8,"14",NA,NA,NA,NA,NA,44,NA,39.15,-0.45778,"RESIDENCIAL"
"4364",46,17,2,2021,8,"15",NA,0.04,NA,NA,NA,42,NA,39.15,-0.45778,"RESIDENCIAL"
"4365",46,17,2,2021,8,"16",NA,NA,NA,NA,NA,30,NA,39.15,-0.45778,"RESIDENCIAL"
"4366",46,17,2,2021,8,"17",0.26,NA,0.05,1.4,0.01,17,NA,39.15,-0.45778,"RESIDENCIAL"
"4367",46,17,2,2021,8,"18",NA,0.04,NA,NA,NA,20,NA,39.15,-0.45778,"RESIDENCIAL"
"4368",46,17,2,2021,8,"19",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"4369",46,17,2,2021,8,"20",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"4370",46,17,2,2021,8,"21",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"4371",46,17,2,2021,8,"22",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"4372",46,17,2,2021,8,"23",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"4373",46,17,2,2021,8,"24",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"4374",46,17,2,2021,8,"25",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"4375",46,17,2,2021,8,"26",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"4376",46,17,2,2021,8,"27",0.51,NA,0.05,1.4,0.01,20,NA,39.15,-0.45778,"RESIDENCIAL"
"4377",46,17,2,2021,8,"28",NA,NA,NA,NA,NA,20,NA,39.15,-0.45778,"RESIDENCIAL"
"4378",46,17,2,2021,8,"29",NA,NA,NA,NA,NA,18,NA,39.15,-0.45778,"RESIDENCIAL"
"4379",46,17,2,2021,8,"30",NA,0.04,NA,NA,NA,16,NA,39.15,-0.45778,"RESIDENCIAL"
"4380",46,17,2,2021,8,"31",0.35,NA,0.05,1.4,0.01,16,NA,39.15,-0.45778,"RESIDENCIAL"
"4381",46,17,2,2021,9,"01",NA,0.04,NA,NA,NA,14,NA,39.15,-0.45778,"RESIDENCIAL"
"4382",46,17,2,2021,9,"02",NA,NA,NA,NA,NA,12,NA,39.15,-0.45778,"RESIDENCIAL"
"4383",46,17,2,2021,9,"03",NA,0.04,NA,NA,NA,17,NA,39.15,-0.45778,"RESIDENCIAL"
"4384",46,17,2,2021,9,"04",NA,NA,NA,NA,NA,21,NA,39.15,-0.45778,"RESIDENCIAL"
"4385",46,17,2,2021,9,"05",0.73,NA,0.05,1.4,0.01,21,NA,39.15,-0.45778,"RESIDENCIAL"
"4386",46,17,2,2021,9,"06",NA,NA,NA,NA,NA,22,NA,39.15,-0.45778,"RESIDENCIAL"
"4387",46,17,2,2021,9,"07",NA,NA,NA,NA,NA,18,NA,39.15,-0.45778,"RESIDENCIAL"
"4388",46,17,2,2021,9,"08",NA,NA,NA,NA,NA,18,NA,39.15,-0.45778,"RESIDENCIAL"
"4389",46,17,2,2021,9,"09",0.26,NA,0.05,1.4,0.01,16,NA,39.15,-0.45778,"RESIDENCIAL"
"4390",46,17,2,2021,9,"10",NA,NA,NA,NA,NA,17,NA,39.15,-0.45778,"RESIDENCIAL"
"4391",46,17,2,2021,9,"11",NA,0.04,NA,NA,NA,17,NA,39.15,-0.45778,"RESIDENCIAL"
"4392",46,17,2,2021,9,"12",NA,NA,NA,NA,NA,14,NA,39.15,-0.45778,"RESIDENCIAL"
"4393",46,17,2,2021,9,"13",NA,NA,NA,NA,NA,18,NA,39.15,-0.45778,"RESIDENCIAL"
"4394",46,17,2,2021,9,"14",0.4,NA,0.05,1.4,0.01,23,NA,39.15,-0.45778,"RESIDENCIAL"
"4395",46,17,2,2021,9,"15",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"4396",46,17,2,2021,9,"16",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"4397",46,17,2,2021,9,"17",NA,NA,NA,NA,NA,NA,11,39.15,-0.45778,"RESIDENCIAL"
"4398",46,17,2,2021,9,"18",NA,NA,NA,NA,NA,NA,11,39.15,-0.45778,"RESIDENCIAL"
"4399",46,17,2,2021,9,"19",NA,NA,NA,NA,NA,NA,6,39.15,-0.45778,"RESIDENCIAL"
"4400",46,17,2,2021,9,"20",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"4401",46,17,2,2021,9,"21",NA,NA,NA,NA,NA,NA,4,39.15,-0.45778,"RESIDENCIAL"
"4402",46,17,2,2021,9,"22",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"4403",46,17,2,2021,9,"23",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"4404",46,17,2,2021,9,"24",NA,NA,NA,NA,NA,19,NA,39.15,-0.45778,"RESIDENCIAL"
"4405",46,17,2,2021,1,"01",0.05,NA,0.05,1.4,0.01,4,NA,39.15,-0.45778,"RESIDENCIAL"
"4406",46,17,2,2021,1,"02",NA,0.04,NA,NA,NA,4,NA,39.15,-0.45778,"RESIDENCIAL"
"4407",46,17,2,2021,1,"03",NA,NA,NA,NA,NA,4,NA,39.15,-0.45778,"RESIDENCIAL"
"4408",46,17,2,2021,1,"04",NA,NA,NA,NA,NA,9,NA,39.15,-0.45778,"RESIDENCIAL"
"4409",46,17,2,2021,1,"05",0.15,NA,0.05,1.4,0.01,16,NA,39.15,-0.45778,"RESIDENCIAL"
"4410",46,17,2,2021,1,"06",NA,0.49,NA,NA,NA,17,NA,39.15,-0.45778,"RESIDENCIAL"
"4411",46,17,2,2021,1,"07",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"4412",46,17,2,2021,1,"08",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"4413",46,17,2,2021,1,"09",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"4414",46,17,2,2021,1,"10",NA,NA,NA,NA,NA,NA,10,39.15,-0.45778,"RESIDENCIAL"
"4415",46,17,2,2021,1,"11",NA,NA,NA,NA,NA,NA,14,39.15,-0.45778,"RESIDENCIAL"
"4416",46,17,2,2021,1,"12",NA,NA,NA,NA,NA,NA,12,39.15,-0.45778,"RESIDENCIAL"
"4417",46,17,2,2021,1,"13",NA,NA,NA,NA,NA,NA,14,39.15,-0.45778,"RESIDENCIAL"
"4418",46,17,2,2021,1,"14",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"4419",46,17,2,2021,1,"15",0.21,NA,0.05,1.4,0.01,11,NA,39.15,-0.45778,"RESIDENCIAL"
"4420",46,17,2,2021,1,"16",NA,NA,NA,NA,NA,NA,11,39.15,-0.45778,"RESIDENCIAL"
"4421",46,17,2,2021,1,"17",NA,NA,NA,NA,NA,NA,9,39.15,-0.45778,"RESIDENCIAL"
"4422",46,17,2,2021,1,"18",NA,NA,NA,NA,NA,NA,18,39.15,-0.45778,"RESIDENCIAL"
"4423",46,17,2,2021,1,"19",0.3,NA,0.05,1.4,0.01,21,NA,39.15,-0.45778,"RESIDENCIAL"
"4424",46,17,2,2021,1,"20",NA,NA,NA,NA,NA,31,NA,39.15,-0.45778,"RESIDENCIAL"
"4425",46,17,2,2021,1,"21",NA,NA,NA,NA,NA,7,NA,39.15,-0.45778,"RESIDENCIAL"
"4426",46,17,2,2021,1,"22",NA,0.04,NA,NA,NA,6,NA,39.15,-0.45778,"RESIDENCIAL"
"4427",46,17,2,2021,1,"23",0.05,NA,0.05,1.4,0.01,5,NA,39.15,-0.45778,"RESIDENCIAL"
"4428",46,17,2,2021,1,"24",NA,0.04,NA,NA,NA,7,NA,39.15,-0.45778,"RESIDENCIAL"
"4429",46,17,2,2021,1,"25",NA,NA,NA,NA,NA,6,NA,39.15,-0.45778,"RESIDENCIAL"
"4430",46,17,2,2021,1,"26",NA,NA,NA,NA,NA,16,NA,39.15,-0.45778,"RESIDENCIAL"
"4431",46,17,2,2021,1,"27",0.05,NA,0.05,1.4,0.01,8,NA,39.15,-0.45778,"RESIDENCIAL"
"4432",46,17,2,2021,1,"28",NA,0.13,NA,NA,NA,11,NA,39.15,-0.45778,"RESIDENCIAL"
"4433",46,17,2,2021,1,"29",NA,NA,NA,NA,NA,10,NA,39.15,-0.45778,"RESIDENCIAL"
"4434",46,17,2,2021,1,"30",NA,0.04,NA,NA,NA,9,NA,39.15,-0.45778,"RESIDENCIAL"
"4435",46,17,2,2021,1,"31",0.05,NA,0.05,1.4,0.05,8,NA,39.15,-0.45778,"RESIDENCIAL"
"4436",46,17,2,2021,10,"01",NA,NA,NA,NA,NA,23,NA,39.15,-0.45778,"RESIDENCIAL"
"4437",46,17,2,2021,10,"02",0.74,NA,0.05,1.4,0.01,25,NA,39.15,-0.45778,"RESIDENCIAL"
"4438",46,17,2,2021,10,"03",NA,NA,NA,NA,NA,19,NA,39.15,-0.45778,"RESIDENCIAL"
"4439",46,17,2,2021,10,"04",0.43,NA,0.05,1.4,0.01,14,NA,39.15,-0.45778,"RESIDENCIAL"
"4440",46,17,2,2021,10,"05",NA,0.04,NA,NA,NA,11,NA,39.15,-0.45778,"RESIDENCIAL"
"4441",46,17,2,2021,10,"06",0.05,NA,0.05,1.4,0.01,8,NA,39.15,-0.45778,"RESIDENCIAL"
"4442",46,17,2,2021,10,"07",NA,0.04,NA,NA,NA,14,NA,39.15,-0.45778,"RESIDENCIAL"
"4443",46,17,2,2021,10,"08",NA,NA,NA,NA,NA,14,NA,39.15,-0.45778,"RESIDENCIAL"
"4444",46,17,2,2021,10,"09",NA,NA,NA,NA,NA,13,NA,39.15,-0.45778,"RESIDENCIAL"
"4445",46,17,2,2021,10,"10",NA,0.04,NA,NA,NA,11,NA,39.15,-0.45778,"RESIDENCIAL"
"4446",46,17,2,2021,10,"11",NA,NA,NA,NA,NA,13,NA,39.15,-0.45778,"RESIDENCIAL"
"4447",46,17,2,2021,10,"12",0.31,NA,0.05,1.4,0.01,12,NA,39.15,-0.45778,"RESIDENCIAL"
"4448",46,17,2,2021,10,"13",NA,0.04,NA,NA,NA,16,NA,39.15,-0.45778,"RESIDENCIAL"
"4449",46,17,2,2021,10,"14",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"4450",46,17,2,2021,10,"15",NA,NA,NA,NA,NA,NA,11,39.15,-0.45778,"RESIDENCIAL"
"4451",46,17,2,2021,10,"16",NA,NA,NA,NA,NA,NA,12,39.15,-0.45778,"RESIDENCIAL"
"4452",46,17,2,2021,10,"17",NA,NA,NA,NA,NA,NA,12,39.15,-0.45778,"RESIDENCIAL"
"4453",46,17,2,2021,10,"18",NA,NA,NA,NA,NA,NA,16,39.15,-0.45778,"RESIDENCIAL"
"4454",46,17,2,2021,10,"19",NA,NA,NA,NA,NA,NA,14,39.15,-0.45778,"RESIDENCIAL"
"4455",46,17,2,2021,10,"20",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"4456",46,17,2,2021,10,"21",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"4457",46,17,2,2021,10,"22",0.22,NA,0.05,1.4,0.01,11,NA,39.15,-0.45778,"RESIDENCIAL"
"4458",46,17,2,2021,10,"23",NA,NA,NA,NA,NA,10,NA,39.15,-0.45778,"RESIDENCIAL"
"4459",46,17,2,2021,10,"24",NA,NA,NA,NA,NA,10,NA,39.15,-0.45778,"RESIDENCIAL"
"4460",46,17,2,2021,10,"25",NA,NA,NA,NA,NA,13,NA,39.15,-0.45778,"RESIDENCIAL"
"4461",46,17,2,2021,10,"26",NA,NA,NA,NA,NA,19,NA,39.15,-0.45778,"RESIDENCIAL"
"4462",46,17,2,2021,10,"27",NA,NA,NA,NA,NA,13,NA,39.15,-0.45778,"RESIDENCIAL"
"4463",46,17,2,2021,10,"28",0.51,NA,0.05,1.4,0.01,18,NA,39.15,-0.45778,"RESIDENCIAL"
"4464",46,17,2,2021,10,"29",NA,0.12,NA,NA,NA,17,NA,39.15,-0.45778,"RESIDENCIAL"
"4465",12,32,5,2022,9,"30",NA,NA,NA,NA,NA,NA,16,39.895,-0.08778,"INDUSTRIAL"
"4466",12,32,5,2022,9,"31",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"4467",12,32,5,2022,2,"04",NA,NA,NA,NA,NA,NA,59,39.895,-0.08778,"INDUSTRIAL"
"4468",12,32,5,2022,2,"05",2.04,NA,0.58,2.71,0.01,NA,52,39.895,-0.08778,"INDUSTRIAL"
"4469",12,32,5,2022,2,"07",NA,NA,NA,NA,NA,NA,26,39.895,-0.08778,"INDUSTRIAL"
"4470",12,32,5,2022,2,"08",NA,NA,NA,NA,NA,NA,26,39.895,-0.08778,"INDUSTRIAL"
"4471",12,32,5,2022,2,"09",1.05,NA,0.33,1.44,0.01,NA,32,39.895,-0.08778,"INDUSTRIAL"
"4472",12,32,5,2022,2,"06",NA,0.15,NA,NA,NA,NA,25,39.895,-0.08778,"INDUSTRIAL"
"4473",12,32,5,2022,9,"26",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"4474",12,32,5,2022,9,"27",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"4475",12,32,5,2022,9,"28",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"4476",12,32,5,2022,9,"29",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"4477",12,32,5,2022,2,"02",NA,NA,NA,NA,NA,NA,29,39.895,-0.08778,"INDUSTRIAL"
"4478",12,32,5,2022,2,"03",NA,NA,NA,NA,NA,NA,48,39.895,-0.08778,"INDUSTRIAL"
"4479",12,32,5,2022,6,"16",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"4480",12,32,5,2022,6,"17",1.01,NA,0.18,1.17,0.01,NA,45,39.895,-0.08778,"INDUSTRIAL"
"4481",12,32,5,2022,6,"18",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"4482",12,32,5,2022,6,"19",NA,0.04,NA,NA,NA,NA,38,39.895,-0.08778,"INDUSTRIAL"
"4483",12,32,5,2022,6,"20",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"4484",12,32,5,2022,6,"21",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"4485",12,32,5,2022,6,"22",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"4486",12,32,5,2022,6,"23",0.97,NA,0.18,1.38,0.01,NA,39,39.895,-0.08778,"INDUSTRIAL"
"4487",12,32,5,2022,6,"24",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"4488",12,32,5,2022,6,"25",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"4489",12,32,5,2022,6,"26",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"4490",12,32,5,2022,6,"27",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"4491",12,32,5,2022,6,"28",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"4492",12,32,5,2022,6,"29",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"4493",12,32,5,2022,6,"30",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"4494",12,32,5,2022,6,"31",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"4495",12,32,5,2022,7,"01",NA,NA,NA,NA,NA,12,NA,39.895,-0.08778,"INDUSTRIAL"
"4496",12,32,5,2022,7,"02",NA,NA,NA,NA,NA,15,NA,39.895,-0.08778,"INDUSTRIAL"
"4497",12,32,5,2022,7,"03",NA,NA,NA,NA,NA,17,NA,39.895,-0.08778,"INDUSTRIAL"
"4498",12,32,5,2022,7,"04",NA,NA,NA,NA,NA,21,NA,39.895,-0.08778,"INDUSTRIAL"
"4499",12,32,5,2022,7,"05",NA,NA,NA,NA,NA,16,NA,39.895,-0.08778,"INDUSTRIAL"
"4500",12,32,5,2022,7,"06",NA,NA,NA,NA,NA,20,NA,39.895,-0.08778,"INDUSTRIAL"
"4501",12,32,5,2022,7,"07",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"4502",12,32,5,2022,7,"08",NA,0.04,NA,NA,NA,NA,31,39.895,-0.08778,"INDUSTRIAL"
"4503",12,32,5,2022,7,"09",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"4504",12,32,5,2022,7,"10",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"4505",12,32,5,2022,7,"11",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"4506",12,32,5,2022,7,"12",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"4507",12,32,5,2022,7,"13",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"4508",12,32,5,2022,7,"14",NA,0.04,NA,NA,NA,NA,35,39.895,-0.08778,"INDUSTRIAL"
"4509",12,32,5,2022,7,"15",0.69,NA,0.28,1.32,0.01,NA,28,39.895,-0.08778,"INDUSTRIAL"
"4510",12,32,5,2022,7,"16",NA,0.04,NA,NA,NA,NA,32,39.895,-0.08778,"INDUSTRIAL"
"4511",12,32,5,2022,7,"17",NA,NA,NA,NA,NA,NA,34,39.895,-0.08778,"INDUSTRIAL"
"4512",12,32,5,2022,7,"18",NA,NA,NA,NA,NA,NA,31,39.895,-0.08778,"INDUSTRIAL"
"4513",12,32,5,2022,7,"19",1.12,NA,0.29,2.33,0.01,NA,31,39.895,-0.08778,"INDUSTRIAL"
"4514",12,32,5,2022,7,"20",NA,0.04,NA,NA,NA,NA,31,39.895,-0.08778,"INDUSTRIAL"
"4515",12,32,5,2022,7,"21",NA,NA,NA,NA,NA,NA,31,39.895,-0.08778,"INDUSTRIAL"
"4516",12,32,5,2022,7,"22",NA,NA,NA,NA,NA,NA,31,39.895,-0.08778,"INDUSTRIAL"
"4517",12,32,5,2022,7,"23",1.4,NA,0.35,2.19,0.01,NA,34,39.895,-0.08778,"INDUSTRIAL"
"4518",12,32,5,2022,7,"24",NA,0.04,NA,NA,NA,NA,33,39.895,-0.08778,"INDUSTRIAL"
"4519",12,32,5,2022,7,"25",NA,NA,NA,NA,NA,NA,36,39.895,-0.08778,"INDUSTRIAL"
"4520",12,32,5,2022,7,"26",NA,NA,NA,NA,NA,NA,33,39.895,-0.08778,"INDUSTRIAL"
"4521",12,32,5,2022,7,"27",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"4522",12,32,5,2022,7,"28",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"4523",12,32,5,2022,7,"29",NA,NA,NA,NA,NA,17,NA,39.895,-0.08778,"INDUSTRIAL"
"4524",12,32,5,2022,7,"30",NA,NA,NA,NA,NA,16,NA,39.895,-0.08778,"INDUSTRIAL"
"4525",12,32,5,2022,7,"31",NA,NA,NA,NA,NA,15,NA,39.895,-0.08778,"INDUSTRIAL"
"4526",12,32,5,2022,8,"01",NA,NA,NA,NA,NA,16,NA,39.895,-0.08778,"INDUSTRIAL"
"4527",12,32,5,2022,8,"02",NA,NA,NA,NA,NA,21,NA,39.895,-0.08778,"INDUSTRIAL"
"4528",12,32,5,2022,8,"03",NA,NA,NA,NA,NA,21,NA,39.895,-0.08778,"INDUSTRIAL"
"4529",12,32,5,2022,8,"04",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"4530",12,32,5,2022,8,"05",NA,NA,NA,NA,NA,NA,26,39.895,-0.08778,"INDUSTRIAL"
"4531",12,32,5,2022,8,"06",NA,NA,NA,NA,NA,NA,29,39.895,-0.08778,"INDUSTRIAL"
"4532",12,32,5,2022,8,"07",NA,NA,NA,NA,NA,NA,26,39.895,-0.08778,"INDUSTRIAL"
"4533",12,32,5,2022,8,"08",0.1,NA,0.13,1.25,0.01,NA,22,39.895,-0.08778,"INDUSTRIAL"
"4534",12,32,5,2022,8,"09",NA,NA,NA,NA,NA,NA,31,39.895,-0.08778,"INDUSTRIAL"
"4535",12,32,5,2022,8,"10",NA,NA,NA,NA,NA,NA,26,39.895,-0.08778,"INDUSTRIAL"
"4536",12,32,5,2022,8,"11",NA,NA,NA,NA,NA,NA,26,39.895,-0.08778,"INDUSTRIAL"
"4537",12,32,5,2022,8,"12",0.24,NA,0.11,1.39,0.01,NA,30,39.895,-0.08778,"INDUSTRIAL"
"4538",12,32,5,2022,8,"13",NA,NA,NA,NA,NA,NA,60,39.895,-0.08778,"INDUSTRIAL"
"4539",12,32,5,2022,8,"14",NA,NA,NA,NA,NA,NA,38,39.895,-0.08778,"INDUSTRIAL"
"4540",12,32,5,2022,8,"15",NA,NA,NA,NA,NA,NA,41,39.895,-0.08778,"INDUSTRIAL"
"4541",12,32,5,2022,8,"16",0.1,NA,0.13,1.93,0.01,NA,34,39.895,-0.08778,"INDUSTRIAL"
"4542",12,32,5,2022,8,"17",NA,0.04,NA,NA,NA,NA,27,39.895,-0.08778,"INDUSTRIAL"
"4543",12,32,5,2022,8,"18",0.42,NA,0.08,0.54,0.01,NA,18,39.895,-0.08778,"INDUSTRIAL"
"4544",12,32,5,2022,8,"19",NA,NA,NA,NA,NA,NA,19,39.895,-0.08778,"INDUSTRIAL"
"4545",12,32,5,2022,8,"20",NA,NA,NA,NA,NA,NA,21,39.895,-0.08778,"INDUSTRIAL"
"4546",12,32,5,2022,8,"21",NA,0.04,NA,NA,NA,NA,19,39.895,-0.08778,"INDUSTRIAL"
"4547",12,32,5,2022,8,"22",0.69,NA,0.09,1.37,0.01,NA,18,39.895,-0.08778,"INDUSTRIAL"
"4548",12,32,5,2022,8,"23",NA,0.04,NA,NA,NA,NA,14,39.895,-0.08778,"INDUSTRIAL"
"4549",12,32,5,2022,8,"24",NA,NA,NA,NA,NA,NA,20,39.895,-0.08778,"INDUSTRIAL"
"4550",12,32,5,2022,8,"25",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"4551",12,32,5,2022,8,"26",NA,NA,NA,NA,NA,17,NA,39.895,-0.08778,"INDUSTRIAL"
"4552",12,32,5,2022,8,"27",NA,NA,NA,NA,NA,15,NA,39.895,-0.08778,"INDUSTRIAL"
